lambda_um,width_um,height_um,n_eff_TE,n_eff_TM
1.2,0.975,0.825,1.85800353929322,1.85117152696806
1.2,0.975,0.85,1.86128964492636,1.85589362925095
1.2,0.975,0.875,1.86442383082525,1.86026443534666
1.2,0.975,0.9,1.86733492506989,1.86435165193653
1.2,0.975,0.925,1.8700532199775,1.86816590753185
1.2,0.975,0.95,1.8726540527395,1.87174523504759
1.2,0.975,0.975,1.87504036956249,1.87513385578344
1.2,0.975,1,1.87736892955483,1.87823031011368
1.2,1,0.6,1.819214772506,1.79132945768773
1.2,1,0.625,1.8252163137796,1.80043988386591
1.2,1,0.65,1.83083515055007,1.80890883704385
1.2,1,0.675,1.83607950982187,1.81678735391473
1.2,1,0.7,1.8409659626485,1.82410259848086
1.2,1,0.725,1.84557646183387,1.83085869403478
1.2,1,0.75,1.84987114966219,1.83715039596275
1.2,1,0.775,1.85387058554727,1.8430188259993
1.2,1,0.8,1.85764786653744,1.84842780918423
1.2,1,0.825,1.86117498672261,1.8534796369057
1.2,1,0.85,1.86446630546281,1.85820204531874
1.2,1,0.875,1.86758298789506,1.86256819951642
1.2,1,0.9,1.87050104925397,1.86665945191423
1.2,1,0.925,1.87323199718023,1.87048338217811
1.2,1,0.95,1.87581652356829,1.87405587870836
1.2,1,0.975,1.87825267706144,1.87739937860681
1.2,1,1,1.88058935735393,1.88049434189097
1.2,1.025,0.6,1.82212791679131,1.79341397943058
1.2,1.025,0.625,1.82815862572627,1.80256690639531
1.2,1.025,0.65,1.83377332266679,1.81104212332027
1.2,1.025,0.675,1.83901608118557,1.81890041571642
1.2,1.025,0.7,1.84392059103413,1.82624621047452
1.2,1.025,0.725,1.84854985541474,1.83302842236151
1.2,1.025,0.75,1.8528340320905,1.83930368542039
1.2,1.025,0.775,1.85683291929024,1.84517068111483
1.2,1.025,0.8,1.86062257001588,1.85059561894515
1.2,1.025,0.825,1.86413988931239,1.85563310157512
1.2,1.025,0.85,1.86742925110385,1.86035349641182
1.2,1.025,0.875,1.87055573578571,1.86473151244579
1.2,1.025,0.9,1.87346501009667,1.86881049471778
1.2,1.025,0.925,1.8761841060368,1.87261433109076
1.2,1.025,0.95,1.87877807522677,1.87620043224483
1.2,1.025,0.975,1.88120619116999,1.87954349152433
1.2,1.025,1,1.88349559714545,1.88266925802505
1.2,1.05,0.6,1.82485461282219,1.79552985845126
1.2,1.05,0.625,1.8308984635947,1.80466361871023
1.2,1.05,0.65,1.83651526543733,1.81314460630978
1.2,1.05,0.675,1.84176034130683,1.82102160726063
1.2,1.05,0.7,1.84666755392853,1.82835031423785
1.2,1.05,0.725,1.85130367448408,1.83511621118415
1.2,1.05,0.75,1.85558806456685,1.84140387643812
1.2,1.05,0.775,1.85958219679754,1.84727087167611
1.2,1.05,0.8,1.86337766849729,1.85268294468612
1.2,1.05,0.825,1.8668940673248,1.85772859311422
1.2,1.05,0.85,1.87017865562164,1.86244838104808
1.2,1.05,0.875,1.8733090538306,1.8668154215606
1.2,1.05,0.9,1.87621692043363,1.87090007246012
1.2,1.05,0.925,1.87893246970176,1.87471373341173
1.2,1.05,0.95,1.88152753908645,1.87828838725764
1.2,1.05,0.975,1.88395328585551,1.88163094409877
1.2,1.05,1,1.88624014921524,1.88476180394535
1.2,1.075,0.6,1.82750656604657,1.79745350713957
1.2,1.075,0.625,1.83353037106606,1.80658955484305
1.2,1.075,0.65,1.83916400494318,1.81507702758055
1.2,1.075,0.675,1.84441695294842,1.82296802111213
1.2,1.075,0.7,1.8493117568421,1.83029139095906
1.2,1.075,0.725,1.85392749988687,1.83705264340164
1.2,1.075,0.75,1.85822297701872,1.84334623875662
1.2,1.075,0.775,1.86222263105458,1.84921495719151
1.2,1.075,0.8,1.86600031163243,1.85462370029666
1.2,1.075,0.825,1.8695246700847,1.85967326383987
1.2,1.075,0.85,1.87281341027212,1.86439285186453
1.2,1.075,0.875,1.87592806876569,1.86875631412735
1.2,1.075,0.9,1.87884187686414,1.87284377393514
1.2,1.075,0.925,1.88156845674713,1.87666500215818
1.2,1.075,0.95,1.88414950271156,1.88023346766536
1.2,1.075,0.975,1.88658057134911,1.88357433576477
1.2,1.075,1,1.88886838441475,1.88670966901384
1.2,1.1,0.6,1.82993465852027,1.79921711732432
1.2,1.1,0.625,1.83598198815813,1.80839003207844
1.2,1.1,0.65,1.84161075549158,1.81688198221112
1.2,1.1,0.675,1.84686170344754,1.82475415071204
1.2,1.1,0.7,1.8517708862621,1.8321040196745
1.2,1.1,0.725,1.85640183878481,1.83888817724985
1.2,1.1,0.75,1.86068807592199,1.8451665587295
1.2,1.1,0.775,1.86468670713159,1.85103358571422
1.2,1.1,0.8,1.86847447656694,1.85645644981296
1.2,1.1,0.825,1.87199032452257,1.86149292339666
1.2,1.1,0.85,1.87527706685318,1.86621043258931
1.2,1.1,0.875,1.87839981367603,1.87058444621105
1.2,1.1,0.9,1.88130606923611,1.87466077919542
1.2,1.1,0.925,1.88402250728611,1.87846399836767
1.2,1.1,0.95,1.8866117004205,1.88204430474627
1.2,1.1,0.975,1.88903664168469,1.88538365852085
1.2,1.1,1,1.89132101507239,1.88850785219073
1.2,1.125,0.6,1.83226209893597,1.8010139150835
1.2,1.125,0.625,1.83829649492347,1.81016297228028
1.2,1.125,0.65,1.84393724169763,1.81865966538608
1.2,1.125,0.675,1.84919409907212,1.82655678411641
1.2,1.125,0.7,1.85409232552595,1.83388371949575
1.2,1.125,0.725,1.8587098280194,1.84064695763195
1.2,1.125,0.75,1.86300518819912,1.84694100298716
1.2,1.125,0.775,1.86700430587429,1.8528092037149
1.2,1.125,0.8,1.87078132580658,1.858217096947
1.2,1.125,0.825,1.87430377786704,1.86326493222885
1.2,1.125,0.85,1.87759061073192,1.8679824245147
1.2,1.125,0.875,1.88070348444907,1.87234381641451
1.2,1.125,0.9,1.88361469905139,1.87642877623833
1.2,1.125,0.925,1.88633871316535,1.88024803774114
1.2,1.125,0.95,1.88891746412616,1.88381367459721
1.2,1.125,0.975,1.89134611659225,1.88715201400774
1.2,1.125,1,1.89363103008506,1.89028505681016
1.2,1.15,0.6,1.83442356269041,1.80259794410811
1.2,1.15,0.625,1.84047902392722,1.81178092400541
1.2,1.15,0.65,1.84611444706905,1.82028122772771
1.2,1.15,0.675,1.85136910576373,1.82816011295149
1.2,1.15,0.7,1.85628009018582,1.83551146593959
1.2,1.15,0.725,1.86091130656664,1.84229598634269
1.2,1.15,0.75,1.86519800051355,1.84857544199852
1.2,1.15,0.775,1.8691958662802,1.8544418218074
1.2,1.15,0.8,1.87298206426119,1.85986295706698
1.2,1.15,0.825,1.87649659759449,1.86489836089629
1.2,1.15,0.85,1.87978141130115,1.86961376032847
1.2,1.15,0.875,1.88290170478489,1.87398509390697
1.2,1.15,0.9,1.88580592388701,1.8780595479765
1.2,1.15,0.925,1.88852051480259,1.88186195724034
1.2,1.15,0.95,1.89110684275604,1.88543866200447
1.2,1.15,0.975,1.89352977201157,1.88877552378882
1.2,1.15,1,1.89581154726189,1.89189808523245
1.2,1.175,0.6,1.83645640163074,1.80423328394704
1.2,1.175,0.625,1.84252241705674,1.81339505189701
1.2,1.175,0.65,1.84815790622881,1.8218984610118
1.2,1.175,0.675,1.8534122521473,1.82979290422265
1.2,1.175,0.7,1.85832555703613,1.83712719015988
1.2,1.175,0.725,1.86296274020591,1.84389493348234
1.2,1.175,0.75,1.8672479995129,1.85018531297226
1.2,1.175,0.775,1.87124139575422,1.85605131907698
1.2,1.175,0.8,1.87503272045456,1.8614593679543
1.2,1.175,0.825,1.87854537222487,1.86650214373082
1.2,1.175,0.85,1.88182593391011,1.87121695440293
1.2,1.175,0.875,1.88494986146342,1.87557738697437
1.2,1.175,0.9,1.88785211660131,1.87965706022076
1.2,1.175,0.925,1.89056289426205,1.88346818883879
1.2,1.175,0.95,1.8931507462501,1.88703411362821
1.2,1.175,0.975,1.89557164410468,1.89037039792929
1.2,1.175,1,1.89785130271183,1.8934969833145
1.2,1.2,0.6,1.83845384547468,1.80571027193581
1.2,1.2,0.625,1.84450058342729,1.81487474656786
1.2,1.2,0.65,1.85014873691729,1.82338206903097
1.2,1.2,0.675,1.85540899892254,1.831285673441
1.2,1.2,0.7,1.86031070321855,1.83861623519989
1.2,1.2,0.725,1.86492967264969,1.84538117796902
1.2,1.2,0.75,1.86922366309977,1.85167473184345
1.2,1.2,0.775,1.87322116735719,1.85754145957182
1.2,1.2,0.8,1.87699682286995,1.86294769704068
1.2,1.2,0.825,1.88051590366328,1.86799250990832
1.2,1.2,0.85,1.8837996103805,1.87270668954186
1.2,1.2,0.875,1.88690984274017,1.87706498926327
1.2,1.2,0.9,1.88981701363303,1.88114611927633
1.2,1.2,0.925,1.89253705044012,1.88496241208522
1.2,1.2,0.95,1.89511267242571,1.88852396541155
1.2,1.2,0.975,1.89753781027367,1.89185863624307
1.2,1.2,1,1.89981858199724,1.89498824086172
1.2,1.225,0.6,1.84028462231613,1.80706744346628
1.2,1.225,0.625,1.84634869036461,1.81626143671161
1.2,1.225,0.65,1.85199137140657,1.82477137059393
1.2,1.225,0.675,1.85724961245426,1.83265836625776
1.2,1.225,0.7,1.86216148920867,1.84001030500897
1.2,1.225,0.725,1.86679187279005,1.84679385621309
1.2,1.225,0.75,1.87107841950881,1.85307408762681
1.2,1.225,0.775,1.87507439587706,1.8589390822241
1.2,1.225,0.8,1.87885773012144,1.86435697698084
1.2,1.225,0.825,1.88237005033013,1.86939053157596
1.2,1.225,0.85,1.88565170241996,1.87410280130988
1.2,1.225,0.875,1.88876819680502,1.87846988869075
1.2,1.225,0.9,1.89166941763564,1.88254155254473
1.2,1.225,0.925,1.89438131516543,1.88634286688975
1.2,1.225,0.95,1.89696339859797,1.88991421771555
1.2,1.225,0.975,1.8993834119654,1.89324750144723
1.2,1.225,1,1.90166156455759,1.89636777140589
1.2,1.25,0.6,1.84200546944338,1.80848411351219
1.2,1.25,0.625,1.84808044398584,1.81765609589376
1.2,1.25,0.65,1.85372220619309,1.82616838316895
1.2,1.25,0.675,1.85897881058141,1.83406942759934
1.2,1.25,0.7,1.86389272678722,1.84140341600742
1.2,1.25,0.725,1.86853072853574,1.84817125621087
1.2,1.25,0.75,1.87281483946228,1.85446170456298
1.2,1.25,0.775,1.87680652258434,1.8603264897859
1.2,1.25,0.8,1.8805955034487,1.86573109788848
1.2,1.25,0.825,1.88410526369079,1.87077161016235
1.2,1.25,0.85,1.8873829111114,1.87548356543218
1.2,1.25,0.875,1.89050360116112,1.87983970173399
1.2,1.25,0.9,1.89340237837831,1.88391632367255
1.2,1.25,0.925,1.89610992865359,1.88772584039877
1.2,1.25,0.95,1.89869436752333,1.89128677141241
1.2,1.25,0.975,1.9011123175701,1.89461966343419
1.2,1.25,1,1.90338813615903,1.89774363015303
1.2,1.275,0.6,1.84371197494729,1.8097589973194
1.2,1.275,0.625,1.84976752333201,1.81893319673445
1.2,1.275,0.65,1.85542019862218,1.82744822975714
1.2,1.275,0.675,1.86068238983761,1.83535686730525
1.2,1.275,0.7,1.86558559451101,1.84268865560222
1.2,1.275,0.725,1.87020501914303,1.84945284338644
1.2,1.275,0.75,1.87449726119203,1.85574585771905
1.2,1.275,0.775,1.87849235788586,1.86161088708885
1.2,1.275,0.8,1.88226635138759,1.86701405851391
1.2,1.275,0.825,1.88578222679972,1.87205623295818
1.2,1.275,0.85,1.88906250179871,1.87676736150299
1.2,1.275,0.875,1.89217017442488,1.88112178149171
1.2,1.275,0.9,1.89507371751125,1.88519960599108
1.2,1.275,0.925,1.89779002837584,1.88901332831862
1.2,1.275,0.95,1.90036273357354,1.8925706109768
1.2,1.275,0.975,1.90278442105132,1.89590194789786
1.2,1.275,1,1.90506162464094,1.89902845784228
1.2,1.3,0.6,1.84527177720728,1.81094140744437
1.2,1.3,0.625,1.85133470993139,1.8201343532751
1.2,1.3,0.65,1.85698788455065,1.82865194674635
1.2,1.3,0.675,1.86224779751816,1.83655461566502
1.2,1.3,0.7,1.86715649316465,1.84389531647237
1.2,1.3,0.725,1.87177867814194,1.85067077164298
1.2,1.3,0.75,1.87606724079814,1.85695693164434
1.2,1.3,0.775,1.88006325508781,1.86281997811751
1.2,1.3,0.8,1.88383913303685,1.86823160011533
1.2,1.3,0.825,1.88735119959462,1.87326810476072
1.2,1.3,0.85,1.8906319898488,1.87797677404648
1.2,1.3,0.875,1.89374103929668,1.88233740615952
1.2,1.3,0.9,1.89664093245896,1.88641062303808
1.2,1.3,0.925,1.89935408250798,1.89022005465866
1.2,1.3,0.95,1.90192891249386,1.89378092012696
1.2,1.3,0.975,1.9043497141765,1.89711089071199
1.2,1.3,1,1.90662397279202,1.900234608131
1.2,1.325,0.6,1.84674200792133,1.81216309147238
1.2,1.325,0.625,1.85282376302846,1.82134195114683
1.2,1.325,0.65,1.85846951183033,1.82986073653246
1.2,1.325,0.675,1.8637270304095,1.83776646021989
1.2,1.325,0.7,1.86864183413089,1.84510056744722
1.2,1.325,0.725,1.87327916169373,1.85186598915583
1.2,1.325,0.75,1.87756155991627,1.85815588819669
1.2,1.325,0.775,1.8815510830289,1.8640191599328
1.2,1.325,0.8,1.88533790948195,1.86942003618892
1.2,1.325,0.825,1.88884469831778,1.87445819288032
1.2,1.325,0.85,1.8921193521991,1.87916741012929
1.2,1.325,0.875,1.89523723374256,1.88351929414864
1.2,1.325,0.9,1.89813268496108,1.88759300383945
1.2,1.325,0.925,1.90083702093511,1.89140094975269
1.2,1.325,0.95,1.90341856769605,1.89495719723277
1.2,1.325,0.975,1.90583365677414,1.89828701156548
1.2,1.325,1,1.90810599762737,1.901408514985
1.2,1.35,0.6,1.84821159570792,1.81325681260952
1.2,1.35,0.625,1.85427465255344,1.82244527122552
1.2,1.35,0.65,1.85993021248885,1.83096643701847
1.2,1.35,0.675,1.86519242467568,1.83887371543589
1.2,1.35,0.7,1.87009661823655,1.84621129501304
1.2,1.35,0.725,1.87471661749734,1.85297893621798
1.2,1.35,0.75,1.87900643345323,1.85926667538847
1.2,1.35,0.775,1.88299865157832,1.86513011393918
1.2,1.35,0.8,1.88677142273786,1.87053397138222
1.2,1.35,0.825,1.89028390517222,1.87557016847135
1.2,1.35,0.85,1.89356063372464,1.88027859908434
1.2,1.35,0.875,1.8966663203065,1.88463235363282
1.2,1.35,0.9,1.89956628397227,1.88870442412035
1.2,1.35,0.925,1.90227881622725,1.89251335161286
1.2,1.35,0.95,1.9048491091108,1.89606935477906
1.2,1.35,0.975,1.90726766567539,1.8993978018419
1.2,1.35,1,1.90954140148953,1.90251957682591
1.2,1.375,0.6,1.84956950654497,1.81431821546927
1.2,1.375,0.625,1.85563277196262,1.82350935976461
1.2,1.375,0.65,1.8612903213898,1.83203117459339
1.2,1.375,0.675,1.8665525626275,1.83994077213777
1.2,1.375,0.7,1.87145777750244,1.84727635172975
1.2,1.375,0.725,1.87607582716372,1.85404442969821
1.2,1.375,0.75,1.88036464328254,1.86033291963176
1.2,1.375,0.775,1.88435787791693,1.86619403938938
1.2,1.375,0.8,1.88812855527943,1.87159778296306
1.2,1.375,0.825,1.8916397057205,1.87663426983009
1.2,1.375,0.85,1.89491703561351,1.88134024283832
1.2,1.375,0.875,1.89802070502045,1.88569350418973
1.2,1.375,0.9,1.90091926701007,1.88976569400763
1.2,1.375,0.925,1.90363134692902,1.8935748306967
1.2,1.375,0.95,1.9062002485117,1.89712906638811
1.2,1.375,0.975,1.90861865602501,1.90045599513142
1.2,1.375,1,1.91089107921959,1.9035782641271
1.2,1.4,0.6,1.85083651238749,1.81529925456118
1.2,1.4,0.625,1.85691432720217,1.82451541914241
1.2,1.4,0.65,1.86256470725704,1.83303711172176
1.2,1.4,0.675,1.86782484126705,1.84093259732086
1.2,1.4,0.7,1.87273779385501,1.84828504110556
1.2,1.4,0.725,1.87736507205322,1.85506843516618
1.2,1.4,0.75,1.88164792977655,1.86134611601021
1.2,1.4,0.775,1.88563910403868,1.86720544164524
1.2,1.4,0.8,1.8894164915456,1.87261870708294
1.2,1.4,0.825,1.89292221776891,1.87764616532278
1.2,1.4,0.85,1.89619741932444,1.88235029567924
1.2,1.4,0.875,1.89930672866669,1.88671083720357
1.2,1.4,0.9,1.90220048959887,1.89077548866036
1.2,1.4,0.925,1.90490550198993,1.89457203772753
1.2,1.4,0.95,1.90748038872482,1.89813454577043
1.2,1.4,0.975,1.90989448394846,1.90146021317303
1.2,1.4,1,1.91216463009889,1.9045748545568
1.2,1.425,0.6,1.85209283837692,1.8163226094748
1.2,1.425,0.625,1.85816086378915,1.82551535183591
1.2,1.425,0.65,1.86381803644389,1.83404049443414
1.2,1.425,0.675,1.86908002008701,1.84195050472225
1.2,1.425,0.7,1.8739844318538,1.84928695670268
1.2,1.425,0.725,1.87860391111181,1.85605231670307
1.2,1.425,0.75,1.88289125477007,1.86233918297331
1.2,1.425,0.775,1.88688096339495,1.86820036749204
1.2,1.425,0.8,1.89065195537712,1.87360075310567
1.2,1.425,0.825,1.89416123794375,1.87863473073827
1.2,1.425,0.85,1.89743494437792,1.88334020075358
1.2,1.425,0.875,1.90053838754606,1.88769019182471
1.2,1.425,0.9,1.90343506455061,1.89175966627375
1.2,1.425,0.925,1.9061442951471,1.89556661154778
1.2,1.425,0.95,1.90871228140348,1.89911866854415
1.2,1.425,0.975,1.91112795049111,1.90244429908318
1.2,1.425,1,1.91339865675891,1.90556369735789
1.2,1.45,0.6,1.85326953954957,1.8172535264173
1.2,1.45,0.625,1.85933653174507,1.82644887912442
1.2,1.45,0.65,1.86499553572485,1.8349741435276
1.2,1.45,0.675,1.87025786387393,1.84288577065097
1.2,1.45,0.7,1.87516250242667,1.85022064035953
1.2,1.45,0.725,1.87977948153662,1.85698666930316
1.2,1.45,0.75,1.88406632084248,1.86327380892081
1.2,1.45,0.775,1.88805694817793,1.8691328072859
1.2,1.45,0.8,1.89182549485809,1.87453324160248
1.2,1.45,0.825,1.89533393279974,1.87956718330773
1.2,1.45,0.85,1.89860821896181,1.88427037468295
1.2,1.45,0.875,1.90170939650966,1.88862007155446
1.2,1.45,0.9,1.90460512293942,1.89268942670504
1.2,1.45,0.925,1.90731433971817,1.89649616914257
1.2,1.45,0.95,1.90988062867419,1.90004689284092
1.2,1.45,0.975,1.91229629036337,1.90337103294791
1.2,1.45,1,1.91456604240924,1.90649071053787
1.2,1.475,0.6,1.85437110029513,1.81810941089558
1.2,1.475,0.625,1.860449948784,1.82732609471751
1.2,1.475,0.65,1.86610295703505,1.8358524893638
1.2,1.475,0.675,1.8713634282368,1.84375100459258
1.2,1.475,0.7,1.87627456800067,1.85110119855697
1.2,1.475,0.725,1.88089955439517,1.85788122263885
1.2,1.475,0.75,1.88518114176162,1.86415815525591
1.2,1.475,0.775,1.88916982997711,1.87001547632345
1.2,1.475,0.8,1.89294420167992,1.87542482700396
1.2,1.475,0.825,1.89644787552202,1.88045032797838
1.2,1.475,0.85,1.89972020072646,1.88515181922177
1.2,1.475,0.875,1.90282629847036,1.88950834830666
1.2,1.475,0.9,1.90571781586035,1.89357070696236
1.2,1.475,0.925,1.90842082286237,1.89736620248329
1.2,1.475,0.95,1.91099238418438,1.9009244475527
1.2,1.475,0.975,1.91340413281452,1.90424744917774
1.2,1.475,1,1.91567192528715,1.90736026628148
1.2,1.5,0.6,1.85545699381076,1.81901497812502
1.2,1.5,0.625,1.86153232510017,1.82821541320543
1.2,1.5,0.65,1.86718791529944,1.83674066828478
1.2,1.5,0.675,1.87244887377191,1.84464905262251
1.2,1.5,0.7,1.87735680924749,1.8519861648351
1.2,1.5,0.725,1.88197818572386,1.85875386946879
1.2,1.5,0.75,1.88626030378381,1.86503789894248
1.2,1.5,0.775,1.89024830736127,1.87089467504241
1.2,1.5,0.8,1.89401905134607,1.87629386109401
1.2,1.5,0.825,1.89752309737789,1.88132436301183
1.2,1.5,0.85,1.9007945679382,1.88602537314463
1.2,1.5,0.875,1.90389718620738,1.89037363023862
1.2,1.5,0.9,1.90678901583551,1.89443966827167
1.2,1.5,0.925,1.90949322053724,1.89824072309382
1.2,1.5,0.95,1.91206081757032,1.9017916789157
1.2,1.5,0.975,1.91447267553675,1.90511372619853
1.2,1.5,1,1.91674037684418,1.90822948355787
1.225,0.75,0.6,1.76856991878392,1.75296298128586
1.225,0.75,0.625,1.77439217712373,1.76200485924676
1.225,0.75,0.65,1.77996653659751,1.77042574825921
1.225,0.75,0.675,1.7851499669142,1.77829207017576
1.225,0.75,0.7,1.78998901976682,1.78561836558519
1.225,0.75,0.725,1.79461462083461,1.79249324264705
1.225,0.75,0.75,1.79897835907056,1.79881020768395
1.225,0.75,0.775,1.80295814926665,1.8048211481409
1.225,0.75,0.8,1.80679431538646,1.81038619674341
1.225,0.75,0.825,1.81035902850889,1.81555626028029
1.225,0.75,0.85,1.81375129524685,1.82038635302006
1.225,0.75,0.875,1.81689520289558,1.82491289666134
1.225,0.75,0.9,1.8199130554095,1.8291179591897
1.225,0.75,0.925,1.82271984741864,1.83305100630488
1.225,0.75,0.95,1.82534887854126,1.83675821849715
1.225,0.75,0.975,1.82788025656256,1.84021274541703
1.225,0.75,1,1.83021381013525,1.84344515617268
1.225,0.775,0.6,1.77454925511745,1.75699074249031
1.225,0.775,0.625,1.78041997341257,1.7660815793025
1.225,0.775,0.65,1.78597873914704,1.774511046782
1.225,0.775,0.675,1.79121058826512,1.78241843760129
1.225,0.775,0.7,1.79610266644301,1.78979761575474
1.225,0.775,0.725,1.80070686669227,1.79666600660713
1.225,0.775,0.75,1.80503946341928,1.80305882719428
1.225,0.775,0.775,1.8091636357749,1.80896827752874
1.225,0.775,0.8,1.81290899018845,1.81458951481305
1.225,0.775,0.825,1.8164999963934,1.81976208235776
1.225,0.775,0.85,1.81987361339787,1.82458861516143
1.225,0.775,0.875,1.82303214471241,1.8291190923283
1.225,0.775,0.9,1.82602699350688,1.83331474428523
1.225,0.775,0.925,1.82884766602795,1.83725979211595
1.225,0.775,0.95,1.83148818398438,1.84096812922922
1.225,0.775,0.975,1.8339982240503,1.84441377822022
1.225,0.775,1,1.83635922013976,1.8476599232907
1.225,0.8,0.6,1.78006775816101,1.76075799935142
1.225,0.8,0.625,1.78597067916166,1.76987241613723
1.225,0.8,0.65,1.79158659691266,1.77836340919972
